Player,H_ymax,HR_ymax,R_ymax,RBI_ymax,BA_ymax,WAR_best_7,WAR_7,oWAR_7,oWAR_best_7,RAR_best_7,RAR_max,AS,MVP,RAR,WAR,oWAR,Rfield
dixonbr01,0,0,0,0,0,-1.2000000000000002,-1.2000000000000002,-0.6,-0.6,-11,-1,0,0,-11,-1.2000000000000002,-0.6,-6
dominma01,0,0,0,0,0,1.2999999999999998,1.2999999999999998,0.10000000000000014,0.10000000000000014,13,22,0,0,13,1.2999999999999998,0.10000000000000014,7
donaljo02,0,0,2,1,0,39.8,39.199999999999996,36.6,36.6,388,71,3,4,408,41.79999999999999,38.900000000000006,27
doziebr01,0,0,1,0,0,23.5,23.5,25.0,25.0,230,57,1,3,234,23.8,25.400000000000002,-16
doziehu01,0,0,0,0,0,0.19999999999999973,0.19999999999999973,3.3000000000000003,3.3000000000000003,1,27,0,0,1,0.19999999999999973,3.3000000000000003,-34
drewst01,0,0,0,0,0,17.2,14.3,14.6,16.5,174,41,0,1,168,16.0,16.8,-9
drurybr01,0,0,0,0,0,-0.9,-0.9,1.5000000000000004,1.5000000000000004,-4,16,0,0,-4,-0.9,1.5000000000000004,-23
dudalu01,0,0,0,0,0,9.7,8.0,11.0,11.200000000000001,103,38,0,1,82,7.4,10.5,-29
duffyma01,0,0,0,0,0,8.299999999999999,8.299999999999999,7.7,7.7,82,39,0,0,82,8.299999999999999,7.7,2
duggast01,0,0,0,0,0,0.7,0.7,8.326672684688674e-17,8.326672684688674e-17,9,10,0,0,9,0.7,8.326672684688674e-17,9
duvalad01,0,0,0,0,0,8.499999999999998,8.5,2.8000000000000003,3.5,90,34,1,0,87,8.1,2.5999999999999996,53
dysonja01,0,0,0,0,0,14.5,13.6,6.6,7.1,141,28,0,0,155,15.700000000000003,6.2,90
eatonad02,0,0,0,0,0,20.3,19.0,18.599999999999998,19.0,199,64,0,1,194,19.6,19.5,3
edmanto01,1,0,0,0,0,6.7,6.7,4.6,4.6,69,42,0,0,69,6.7,4.6,22
ellisaj01,0,0,0,0,0,9.400000000000002,9.0,8.4,9.5,96,33,0,0,98,9.3,9.200000000000001,2
ellsbja01,1,0,0,0,1,28.000000000000004,24.900000000000002,22.0,24.6,272,83,1,2,305,31.200000000000003,27.900000000000002,30
elmorja01,0,0,0,0,0,-3.1999999999999997,-3.1999999999999997,-1.7000000000000002,-1.7000000000000002,-28,-2,0,0,-28,-3.1999999999999997,-1.7000000000000002,-15
encared01,0,1,0,1,0,27.300000000000004,26.599999999999998,27.7,28.700000000000003,263,50,3,5,350,35.300000000000004,42.4,-69
engelad01,0,0,0,0,0,1.9,1.9,0.6000000000000001,0.6000000000000001,18,11,0,0,18,1.9,0.6000000000000001,11
ervinph01,0,0,0,0,0,0.30000000000000016,0.30000000000000016,0.5,0.5,7,10,0,0,7,0.30000000000000016,0.5,0
escobal02,0,0,0,0,0,11.4,11.399999999999999,10.299999999999999,11.199999999999998,115,35,1,0,91,8.8,11.2,-25
escobed01,0,0,0,1,0,10.700000000000003,9.3,13.4,14.0,111,36,0,0,100,9.5,13.3,-34
escobyu01,0,0,0,0,1,23.5,23.5,18.5,21.7,236,48,0,1,270,26.8,27.900000000000002,-11
espinda01,0,0,0,0,0,9.5,9.5,5.300000000000001,5.300000000000001,101,29,0,0,92,8.5,3.9,41
ethiean01,0,0,0,0,0,18.800000000000004,16.7,19.900000000000002,21.6,193,34,2,1,226,21.499999999999996,24.599999999999998,-28
fieldpr01,1,2,0,2,2,24.8,24.299999999999997,31.6,31.6,254,64,6,5,248,23.699999999999996,34.1,-100
flahery01,0,0,0,0,0,2.1,1.4000000000000001,0.8,1.2000000000000002,21,10,0,0,13,1.1000000000000003,0.6000000000000001,6
fletcda02,0,0,0,0,0,7.4,7.4,4.7,4.7,73,35,0,1,73,7.4,4.7,25
florewi01,0,0,0,0,0,5.3,5.3,8.7,8.700000000000001,62,13,0,0,52,4.2,8.3,-37
floripe01,0,0,0,0,0,2.0999999999999996,2.1,0.30000000000000004,0.8999999999999999,24,11,0,0,22,1.8,0.4,14
flowety01,0,0,0,0,0,8.0,7.2,9.1,9.7,81,21,0,0,82,7.9,9.8,-18
forsylo01,0,0,0,0,0,12.9,12.9,11.7,11.699999999999998,127,44,0,0,120,12.1,11.399999999999997,5
fowlede01,0,0,0,0,0,16.900000000000002,16.9,24.1,24.099999999999998,174,41,1,0,207,19.500000000000004,28.799999999999994,-87
francje02,0,0,0,0,0,13.100000000000001,11.1,4.2,6.0,140,35,0,0,90,6.900000000000002,1.8000000000000003,53
francma02,0,0,0,0,0,3.6,3.6,7.2,7.199999999999998,47,18,0,0,44,3.1999999999999997,6.699999999999999,-29
francty01,0,0,0,0,0,1.2,1.2,1.8,1.8,12,10,0,0,12,1.2,1.8,-5
frankni01,0,0,0,0,0,1.2999999999999998,1.2999999999999998,1.6,1.6,13,21,0,0,13,1.2999999999999998,1.6,-4
fraziad01,1,0,0,0,0,8.1,8.1,7.1,7.1,87,28,0,0,87,8.1,7.1,11
frazicl01,0,0,0,0,0,1.0,1.0,2.1999999999999997,2.1999999999999997,10,18,0,0,10,1.0,2.1999999999999997,-12
frazito01,0,0,0,0,0,22.2,22.200000000000003,20.2,20.700000000000003,222,46,2,0,253,25.100000000000005,22.700000000000006,24
freemfr01,2,0,1,1,1,31.6,31.4,30.900000000000002,31.0,323,64,4,4,395,38.50000000000001,37.699999999999996,11
freesda01,0,0,0,0,0,15.999999999999998,14.6,14.4,15.100000000000001,162,37,1,0,193,18.7,19.0,-3
gallojo01,0,0,0,0,0,9.9,9.9,8.4,8.399999999999999,97,31,1,0,97,9.9,8.399999999999999,13
galvifr01,0,0,0,0,0,10.099999999999998,9.5,8.6,8.8,109,31,0,0,106,9.299999999999999,8.399999999999999,11
gamelbe01,0,0,0,0,0,1.2000000000000002,1.2000000000000002,2.7999999999999994,2.7999999999999994,12,10,0,0,12,1.2000000000000002,2.7999999999999994,-16
garciad01,0,0,0,0,0,-0.30000000000000004,-0.30000000000000004,2.0,2.0,2,4,0,0,2,-0.30000000000000004,2.0,-21
garciav01,0,0,0,0,1,9.000000000000002,8.6,9.600000000000001,9.6,89,44,1,0,83,8.3,10.0,-18
garcigr01,0,0,0,0,0,2.9999999999999996,3.0,4.2,4.2,36,16,0,0,36,2.9999999999999996,4.2,-10
garcile02,0,0,0,0,0,3.5999999999999996,3.5,3.8,3.8,36,11,0,0,30,2.9000000000000004,2.5,0
gardnbr01,0,0,0,0,0,32.3,27.299999999999997,20.4,22.1,310,70,1,0,413,42.900000000000006,27.8,140
garvemi01,0,0,0,0,0,5.800000000000001,5.800000000000001,6.1,6.1,56,43,0,0,56,5.800000000000001,6.1,-6
gattiev01,0,0,0,0,0,8.399999999999999,8.399999999999999,9.7,9.7,83,29,0,0,83,8.399999999999999,9.7,-12
gennesc01,1,0,0,0,0,7.0,7.0,12.8,12.799999999999999,81,33,1,0,81,7.0,12.799999999999999,-50
gentrcr01,0,0,0,0,0,10.899999999999999,9.0,4.2,5.2,103,33,0,0,93,9.799999999999999,4.0,53
giavojo01,0,0,0,0,0,0.6999999999999998,0.7,3.0,3.0,7,11,0,0,7,0.6999999999999998,3.0,-22
gillaco01,0,0,0,0,0,2.2,2.2,4.0,4.0,22,16,0,0,22,2.2,4.0,-17
gilleco01,0,0,0,0,0,-0.7,-0.7,-0.29999999999999993,-0.29999999999999993,-3,6,0,0,-3,-0.7,-0.29999999999999993,-5
gimench01,0,0,0,0,0,1.9000000000000001,1.2999999999999998,2.4,2.6,20,7,0,0,8,0.5999999999999999,1.6,-8
goinsry01,0,0,0,0,0,4.300000000000001,3.7,0.2999999999999999,0.8999999999999999,41,19,0,0,35,3.6,0.09999999999999987,31
goldspa01,1,0,0,2,1,39.5,39.5,34.8,34.800000000000004,393,81,6,7,451,44.9,40.599999999999994,45
gomesya01,0,0,0,0,0,15.500000000000002,13.9,10.2,12.0,148,39,1,0,145,15.100000000000001,11.100000000000001,35
gomezca01,0,0,0,0,0,22.5,20.4,16.0,16.3,218,71,2,2,239,24.4,16.200000000000003,73
gonzaad01,1,0,0,2,1,34.699999999999996,34.7,27.9,28.6,347,70,5,7,448,43.6,36.00000000000001,73
gonzaca01,1,0,1,1,1,23.600000000000005,21.3,20.499999999999996,22.200000000000003,236,60,3,1,251,24.400000000000006,22.6,18
gonzaer01,0,0,0,0,0,1.4,1.4,-0.20000000000000007,-0.20000000000000007,15,7,0,0,15,1.4,-0.20000000000000007,15
gonzama01,0,0,0,0,0,14.1,14.1,11.4,11.400000000000002,136,39,0,1,143,14.6,11.200000000000001,31
goodrni01,0,0,0,0,0,3.3,3.3,4.1,4.1,30,14,0,0,30,3.3,4.1,-11
goodwbr01,0,0,0,0,0,1.8000000000000003,1.8000000000000003,3.4000000000000004,3.4000000000000004,19,20,0,0,19,1.8000000000000003,3.4000000000000004,-16
gordoal01,0,0,0,0,0,31.2,26.9,19.0,21.8,300,71,3,2,332,34.5,23.6,97
gordode01,2,0,0,0,1,14.799999999999999,14.1,13.4,14.0,151,42,2,2,136,12.999999999999998,14.3,-14
gosean01,0,0,0,0,0,1.9999999999999998,1.9999999999999998,2.9,2.9,19,7,0,0,19,1.9999999999999998,2.9,-9
gosseph01,0,0,0,0,0,2.1,1.1,1.2000000000000002,1.9000000000000001,22,9,0,0,12,1.0,1.2000000000000002,-3
gourryu01,1,0,0,0,0,11.6,11.6,10.2,10.2,113,39,0,0,113,11.6,10.2,11
grandcu01,0,2,1,1,0,34.79999999999999,33.0,31.0,31.800000000000004,348,78,3,3,481,47.4,43.599999999999994,38
grandya01,0,0,0,0,0,16.400000000000002,14.8,16.6,17.9,173,37,2,2,192,18.4,19.7,-10
gregodi01,0,0,0,0,0,18.599999999999998,17.7,17.6,18.0,184,47,0,2,181,18.3,19.0,-11
grichra01,0,0,0,0,0,10.9,10.9,10.0,10.0,109,31,0,0,111,11.0,9.799999999999999,10
grishtr01,0,0,0,0,0,4.6,4.6,3.2,3.2,48,26,0,0,48,4.6,3.2,14
grossro01,0,0,0,0,0,7.8999999999999995,6.2,8.0,9.1,76,15,0,0,76,7.8,9.500000000000002,-20
guerrvl02,0,0,0,0,0,4.300000000000001,4.300000000000001,5.1,5.1,42,20,0,0,42,4.300000000000001,5.1,-9
gurrilo01,0,0,0,0,0,3.0,3.0,4.199999999999999,4.199999999999999,28,17,0,0,28,3.0,4.199999999999999,-15
gutiefr01,0,0,0,0,0,17.400000000000002,15.4,10.4,11.799999999999999,173,66,0,0,182,18.2,11.799999999999999,65
guyerbr01,0,0,0,0,0,5.6,5.6,4.9,4.8999999999999995,54,21,0,0,54,5.6,4.8999999999999995,7
guzmaro01,0,0,0,0,0,1.0000000000000002,1.0000000000000002,0.09999999999999998,0.09999999999999998,8,7,0,0,8,1.0000000000000002,0.09999999999999998,7
gyorkje01,0,0,0,0,0,9.7,8.5,9.9,11.199999999999998,107,29,0,0,104,9.200000000000001,10.6,-10
hamilbi02,0,0,0,0,0,9.799999999999999,9.8,2.4000000000000004,2.8000000000000003,105,32,0,0,105,9.8,2.1,73
hampsga01,0,0,0,0,0,1.1,1.1,0.9,0.9,13,6,0,0,13,1.1,0.9,3
hanigmi01,0,1,0,0,0,11.8,11.8,10.0,10.0,114,62,1,1,114,11.8,10.0,15
hanigry01,0,0,0,0,0,9.799999999999999,9.6,6.8,7.4,95,23,0,0,91,9.299999999999999,6.3999999999999995,23
hansoal01,0,0,0,0,0,-0.9,-0.9,0.09999999999999998,0.09999999999999998,-7,6,0,0,-7,-0.9,0.09999999999999998,-9
happia01,0,0,0,0,0,5.199999999999999,5.199999999999999,5.8,5.8,57,17,0,1,57,5.199999999999999,5.8,-4
hardyjj01,0,0,0,0,0,24.2,20.799999999999997,15.6,17.3,239,50,2,0,283,28.200000000000003,19.299999999999997,84
harpebr03,0,0,1,1,2,31.7,27.7,27.5,30.000000000000004,321,95,6,3,361,35.2,34.5,12
harrijo05,0,0,0,0,1,15.099999999999998,14.1,10.3,10.999999999999998,156,54,2,0,151,14.5,10.799999999999999,38
headlch01,0,0,0,0,0,24.3,23.1,20.200000000000003,20.999999999999996,238,62,0,1,259,26.100000000000005,25.3,4
healyry01,0,0,0,0,0,2.4999999999999996,2.4999999999999996,4.1000000000000005,4.1000000000000005,24,23,0,0,24,2.4999999999999996,4.1000000000000005,-17
hechaad01,0,0,0,0,0,6.8,6.5,5.1000000000000005,5.4,72,26,0,0,61,5.199999999999999,3.6999999999999997,12
hedgeau01,0,0,0,0,0,0.4999999999999999,0.5000000000000001,-0.8,-0.8,12,13,0,0,12,0.4999999999999999,-0.8,15
heisech01,0,0,0,0,0,4.6000000000000005,4.6,2.3,2.3,51,17,0,0,46,4.000000000000002,1.5999999999999999,22
heredgu01,0,0,0,0,0,3.1999999999999997,3.1999999999999997,2.3000000000000003,2.3000000000000003,31,13,0,0,31,3.1999999999999997,2.3000000000000003,8
hernace02,0,0,0,0,0,13.200000000000001,13.2,14.200000000000001,14.199999999999998,144,32,0,0,136,12.1,14.299999999999997,-16
hernaen02,0,0,0,0,0,11.699999999999998,10.9,6.800000000000001,7.6,120,36,0,0,120,11.599999999999998,7.3,45
hernago01,0,0,0,0,0,-1.3,-1.3,-0.5,-0.5,-8,5,0,0,-8,-1.3,-0.5,-6
hernate01,0,0,0,0,0,4.8,4.8,6.5,6.5,46,15,0,1,46,4.8,6.5,-19
herreod01,0,0,0,0,0,11.599999999999998,11.599999999999998,9.9,9.9,122,48,1,0,122,11.599999999999998,9.9,18
herrmch01,0,0,0,0,0,-2.220446049250313e-16,-0.5,0.6,0.6999999999999997,2,13,0,0,-5,-0.8,0.30000000000000004,-10
heywaja01,0,0,0,0,0,32.6,30.8,17.6,21.0,321,66,1,3,393,39.30000000000001,22.799999999999997,155
hicksaa01,0,0,0,0,0,12.7,11.8,11.4,12.500000000000002,125,42,0,1,123,12.499999999999998,12.100000000000001,2
hicksjo02,0,0,0,0,0,-0.5,-0.5,0.0,0.0,-4,5,0,0,-4,-0.5,0.0,-5
hillaa01,0,0,0,0,0,23.8,22.299999999999997,17.7,19.900000000000002,241,59,1,2,255,24.5,21.900000000000002,27
hiurake01,0,0,0,0,0,0.8,0.8,2.6,2.6,11,21,0,0,11,0.8,2.6,-15
holadbr01,0,0,0,0,0,0.8999999999999999,0.4,0.4,1.0,10,4,0,0,3,0.10000000000000003,0.10000000000000003,1
hollima01,1,0,0,0,3,34.300000000000004,34.3,34.7,34.900000000000006,352,63,7,8,462,44.6,49.4,-43
holtbr01,0,0,0,0,0,9.1,8.7,7.2,8.2,86,25,1,0,77,8.2,7.300000000000001,6
hoskirh01,0,0,0,0,0,6.7,6.7,9.4,9.4,76,25,0,0,76,6.7,9.4,-22
hosmeer01,2,0,0,0,1,17.099999999999998,15.299999999999999,16.5,17.7,171,43,1,2,186,17.799999999999994,19.699999999999996,-14
howarry01,0,3,0,4,1,19.2,19.2,23.3,23.300000000000004,207,56,3,3,177,14.700000000000001,22.900000000000002,-74
hundlni01,0,0,0,0,0,8.3,6.6000000000000005,7.3,9.9,87,28,0,0,83,7.699999999999999,9.899999999999999,-23
iannech01,0,0,0,0,0,15.100000000000001,13.1,14.3,16.1,150,33,0,0,154,14.999999999999998,19.0,-38
iglesjo01,0,0,0,0,0,11.000000000000002,11.0,10.200000000000001,10.2,110,24,1,0,110,11.0,9.9,9
inciaen01,1,0,0,0,0,18.6,17.9,9.7,10.199999999999998,190,48,1,0,184,18.0,9.7,80
infanom01,0,0,0,0,1,16.200000000000003,14.100000000000001,11.9,13.8,163,32,1,0,172,16.900000000000002,14.8,18
jacksau01,0,0,0,0,0,23.7,21.7,17.5,19.2,232,55,0,0,220,22.2,19.400000000000002,25
janispa01,0,0,0,0,0,1.2999999999999998,1.0,-1.7,-0.4000000000000001,17,12,0,0,8,0.10000000000000009,-2.4,23
jankotr01,0,0,0,0,0,2.3000000000000003,2.3000000000000003,0.39999999999999997,0.39999999999999997,26,15,0,0,26,2.3000000000000003,0.39999999999999997,18
janseda01,0,0,0,0,0,2.3000000000000003,2.3000000000000003,1.4,1.4,21,10,0,0,21,2.3000000000000003,1.4,7
jasojo01,0,0,0,0,0,11.299999999999999,11.299999999999999,13.2,13.2,111,33,0,0,109,11.0,13.399999999999999,-25
jayjo02,0,0,0,0,0,13.6,12.5,12.4,14.299999999999999,140,32,0,0,134,12.600000000000001,13.399999999999999,-9
jennide01,0,0,0,0,0,13.500000000000002,13.5,11.3,11.3,130,34,0,0,130,13.500000000000002,11.3,20
jimenel02,0,0,0,0,0,2.7,2.7,4.0,4.0,27,14,0,0,27,2.7,4.0,-14
johnsch05,0,0,0,0,1,1.4999999999999998,1.4,6.9,6.9,24,25,0,0,18,0.7,5.9,-49
johnske05,0,0,0,0,0,16.0,15.3,15.799999999999999,16.099999999999998,171,44,0,0,181,16.599999999999998,18.099999999999998,-13
jonesad01,1,0,0,0,0,25.700000000000003,25.6,27.4,28.3,250,45,5,3,318,32.6,37.199999999999996,-46
jonesja07,0,0,0,0,0,1.4,1.4,0.7,0.7,12,17,0,0,12,1.4,0.7,4
josepca01,0,0,0,0,0,4.6000000000000005,4.6,1.3,1.2999999999999998,43,20,0,0,43,4.6000000000000005,1.2999999999999998,29
josepto01,0,0,0,0,0,-0.6000000000000001,-0.6000000000000001,0.6,0.6,-3,6,0,0,-3,-0.6000000000000001,0.6,-12
joycema01,0,0,0,0,0,14.6,12.1,11.6,13.9,145,34,1,0,148,14.900000000000002,15.699999999999998,-10
judgeaa01,0,0,1,0,0,20.800000000000004,20.800000000000004,15.9,15.9,209,81,2,2,209,20.800000000000004,15.9,47
kangju01,0,0,0,0,0,5.8999999999999995,5.8999999999999995,6.0,6.0,61,39,0,0,61,5.8999999999999995,6.0,-1
kawasmu01,0,0,0,0,0,1.6,1.6,1.9000000000000001,1.9000000000000001,16,9,0,0,16,1.6,1.9000000000000001,-3
kellyca02,0,0,0,0,0,2.4,2.4,2.7,2.7,26,20,0,0,26,2.4,2.7,-2
kellydo01,0,0,0,0,0,1.6,0.7000000000000001,-0.9999999999999999,-0.7,16,20,0,0,2,1.6653345369377348e-16,-1.6,14
kempma01,1,1,0,1,1,23.6,20.799999999999997,28.7,29.7,242,77,3,2,234,21.6,36.699999999999996,-141
kempto01,0,0,0,0,0,0.3999999999999999,0.3999999999999999,1.0,1.0,4,5,0,0,4,0.3999999999999999,1.0,-7
kendrho01,0,0,0,0,1,25.599999999999998,24.6,23.099999999999998,23.7,253,56,1,1,353,35.099999999999994,33.1,21
keplema01,0,0,0,0,0,12.899999999999999,12.899999999999999,9.2,9.2,126,40,0,1,126,12.899999999999999,9.2,34
kiermke01,0,0,0,0,0,27.4,27.4,13.1,13.1,260,65,0,1,262,27.6,13.200000000000001,133
kimhy01,0,0,0,0,0,-0.29999999999999993,-0.29999999999999993,1.3,1.3,-3,8,0,0,-3,-0.29999999999999993,1.3,-16
kineris01,1,0,0,0,0,5.5,5.5,2.8,2.8,52,20,0,0,52,5.5,2.8,24
kingesc01,0,0,0,0,0,0.8999999999999999,0.8999999999999999,1.2000000000000002,1.2000000000000002,15,28,0,0,15,0.8999999999999999,1.2000000000000002,-2
kinslia01,1,0,1,0,0,38.10000000000001,34.2,27.700000000000003,30.599999999999998,368,69,4,4,529,54.199999999999996,44.7,87
kipnija01,0,0,0,0,0,19.799999999999997,19.0,22.5,23.0,191,47,2,2,206,21.399999999999995,25.7,-44
knappan01,0,0,0,0,0,0.6000000000000001,0.6000000000000001,1.9,1.9,11,8,0,0,11,0.6000000000000001,1.9,-10
kozmape01,0,0,0,0,0,-0.6000000000000002,-0.6000000000000001,-1.0,-1.0,-3,11,0,0,-3,-0.6000000000000002,-1.0,2
kratzer01,0,0,0,0,0,1.6999999999999995,0.1999999999999998,-0.20000000000000004,1.2,21,14,0,0,5,-0.20000000000000018,-1.0,9
lagarju01,0,0,0,0,0,13.1,12.200000000000001,3.3999999999999995,3.8999999999999995,129,49,0,0,123,12.299999999999999,3.3999999999999995,83
lakeju01,0,0,0,0,0,-0.8000000000000002,-0.8000000000000002,0.2999999999999999,0.2999999999999999,-3,12,0,0,-3,-0.8000000000000002,0.2999999999999999,-10
lambja01,0,0,0,0,0,8.2,7.6,7.5,7.7,90,30,1,0,86,7.699999999999999,7.499999999999999,2
lasteto01,0,0,0,0,0,4.1,4.1,6.4,6.4,46,18,1,0,46,4.1000000000000005,6.6000000000000005,-22
laurera01,0,0,0,0,0,8.5,8.5,7.999999999999999,7.999999999999999,85,35,0,0,85,8.5,7.999999999999999,5
